Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
7773079,Polyamory in the 21st Century: Love and Intimacy with Multiple Partners,Deborah Anapol,"Anapol, Deborah",,"=""1442200219""","=""9781442200210""",0,3.63,Rowman & Littlefield Publishers,Hardcover,271,2010,2010,,2019/12/18,to-read,to-read (#672),to-read,,,,0,0
34637919,Learn Functional Programming with Elixir: New Foundations for a New World,Ulisses Almeida,"Almeida, Ulisses",,"=""168050245X""","=""9781680502459""",3,4.22,Pragmatic Bookshelf,Paperback,181,2017,,2019/12/15,2019/01/15,2019,2019 (#53),read,,,,1,0
49022206,Słownik nazw żeńskich polszczyzny,Agnieszka Małocha-Krupa,"Małocha-Krupa, Agnieszka","Katarzyna Hołojda, Patrycja Krysiak, Marta Śleziak","=""""","=""9788322934654""",0,4.00,Wydawnictwo Uniwersytetu Wrocławskiego,Hardcover,684,2015,,,2019/12/01,to-read,to-read (#668),to-read,,,,0,0
19025481,The Lost Art of Listening: How Learning to Listen Can Improve Relationships,Michael P. Nichols,"Nichols, Michael P.",,"=""""","=""""",4,4.09,The Guilford Press,Kindle Edition,321,2009,,2019/11/30,2019/07/20,"growth-other-selfhelp, amazon, owned, 2019","growth-other-selfhelp (#21), amazon (#26), owned (#266), 2019 (#49)",read,,,,1,0
18757630,"Lean In: Women, Work, and the Will to Lead",Sheryl Sandberg,"Sandberg, Sheryl",,"=""""","=""""",4,3.95,Virgin Digital,Kindle Edition,240,2013,2013,2019/11/28,2019/05/25,"amazon, owned, 2019","amazon (#30), owned (#302), 2019 (#48)",read,"Jesli czytalo sie wczesniej Invisible women, ta ksiazka nie ma juz tak wiele do zaoferowania :)",,,1,0
573801,"Viruses, Plagues, and History",Michael B.A. Oldstone,"Oldstone, Michael B.A.",,"=""0195134222""","=""9780195134223""",0,3.89,"Oxford University Press, USA",Paperback,240,2000,1998,,2019/11/27,to-read,to-read (#665),to-read,,,,0,0
26808323,Szwedzi. Ciepło na północy,Katarzyna Molęda,"Molęda, Katarzyna",,"=""""","=""9788380150430""",0,3.83,Czarna Owca,Hardcover,352,2015,2015,,2019/11/17,to-read,to-read (#664),to-read,,,,0,0
26257651,Szwecja czyta. Polska czyta,Katarzyna Tubylewicz,"Tubylewicz, Katarzyna","Agata Diduszko-Zyglewska, Joanna Kluzik-Rostkowska, Beata Chmiel, Beata Stasińska, Roman Chymkowski, Katti Hoflin, Stefan Ingvarsson, Maja Chacińska","=""8364682628""","=""9788364682629""",0,3.79,Wydawnictwo Krytyki Politycznej,Paperback,320,2015,2015,,2019/11/17,to-read,to-read (#663),to-read,,,,0,0
25201027,To nie są moje wielbłądy. O modzie w PRL,Aleksandra Boćkowska,"Boćkowska, Aleksandra",,"=""8380490444""","=""9788380490444""",0,3.50,Czarne,Hardcover,246,2015,,,2019/11/17,to-read,to-read (#661),to-read,,,,0,0
11275889,Witajcie w raju. Reportaże o przemyśle turystycznym,Jennie Dielemans,"Dielemans, Jennie",Dominika Górecka,"=""8375362557""","=""9788375362558""",0,3.64,Czarne,Paperback,232,2011,2009,,2019/11/17,to-read,to-read (#660),to-read,,,,0,0
22738200,Białe. Zimna wyspa Spitsbergen,Ilona Wiśniewska,"Wiśniewska, Ilona",,"=""8375368296""","=""9788375368291""",0,3.86,Czarne,Hardcover,208,2014,2014,,2019/11/17,to-read,to-read (#659),to-read,,,,0,0
29867273,A w konopiach strach,Maria Mazurek,"Mazurek, Maria",Jerzy Vetulani,"=""""","=""9788301185213""",0,4.08,Wydawnictwo Naukowe PWN,Hardcover,186,2016,2016,,2019/11/17,to-read,to-read (#657),to-read,,,,0,0
32197910,LSD – moje trudne dziecko,Albert Hofmann,"Hofmann, Albert",Krzysztof Lewandowski,"=""""","=""9788360685266""",0,4.20,Cień Kształtu,Paperback,228,2016,1979,,2019/11/17,to-read,to-read (#656),to-read,,,,0,0
23487765,Leśna mafia. Szwedzki thriller ekologiczny,Maciej Zaremba Bielawski,"Bielawski, Maciej Zaremba",Magdalena Wasilewska-Chmura,"=""8326813559""","=""9788326813559""",0,4.06,Agora S.A.,Paperback,152,2014,2012,,2019/11/17,to-read,to-read (#655),to-read,,,,0,0
22028631,Sushi i cała reszta,Michael Booth,"Booth, Michael",Magdalena Rabsztyn-Anioł,"=""8377052741""","=""9788377052747""",0,3.97,Wydawnictwo Naukowe PWN,Paperback,344,2013,2009,,2019/11/17,to-read,to-read (#653),to-read,,,,0,0
38349831,Prawdziwa historia miłości,Alain de Botton,"Botton, Alain de",Magdalena Sommer,"=""""","=""""",0,4.03,WAB,,320,2018,2016,,2019/11/17,to-read,to-read (#652),to-read,,,,0,0
13262646,Dramat udanego dziecka,Alice   Miller,"Miller, Alice",Natasza Szymańska,"=""""","=""9788372782366""",0,4.06,Media Rodzina,Paperback,108,2006,1979,,2019/11/17,to-read,to-read (#651),to-read,,,,0,0
30135182,A Brief History of Everyone Who Ever Lived: The Stories in Our Genes,Adam Rutherford,"Rutherford, Adam",,"=""0297609378""","=""9780297609377""",0,4.04,Weidenfeld & Nicolson,Hardcover,419,2016,2016,,2019/11/17,to-read,to-read (#650),to-read,,,,0,0
41461699,Cena nieważkości. Kulisy lotu Polaka w kosmos,Dariusz Kortko,"Kortko, Dariusz",Marcin Pietraszewski,"=""8326826715""","=""9788326826719""",0,4.01,Agora S.A.,Paperback,360,2018,2018,,2019/11/17,to-read,to-read (#648),to-read,,,,0,0
32306804,Pod prąd,Robert Biedroń,"Biedroń, Robert",Magdalena Łyczko,"=""""","=""9788379454563""",0,3.69,Edipresse Książki,Hardcover,256,2016,2016,,2019/11/17,to-read,to-read (#647),to-read,,,,0,0
23352776,"Ludzie, którzy jedzą ciemność. Prawdziwa historia o dziewczynie, która zaginęła w Tokio i o złu, które ją pochłonęło",Richard Lloyd Parry,"Parry, Richard Lloyd",Adriana Sokołowska-Ostapko,"=""8324025545""","=""9788324025541""",0,3.78,Społeczny Instytut Wydawniczy Znak,Paperback,464,2014,2010,,2019/11/17,to-read,to-read (#646),to-read,,,,0,0
41104077,Invisible Women: Data Bias in a World Designed for Men,Caroline Criado Pérez,"Pérez, Caroline Criado",,"=""1419729071""","=""9781419729072""",5,4.36,Abrams Press,Hardcover,318,2019,2019,2019/11/17,2018/09/30,"amazon, owned, 2019","amazon (#29), owned (#295), 2019 (#46)",read,"Te ksiazke powinien przeczytac kazdy, komu brakuje argumentow na poparcie tezy, ze kobiety sa dyskryminowane. Dlaczego? Bo 40% tej ksiazki to bibliografia. <br/><br/>W skrocie - a przewija sie to przez cala ksiazke - kobiety sa dyskryminowane przez to, ze nie zbieramy danych w zadnej dziedzinie zycia z podzialem na plcie, a jesli juz, to badania nie uwzgledniaja wielowymiarowosci potrzeb i motywacji, a nawet biologii kobiet, bo te sa zbyt skomplikowane. Defaultowym czlowiekiem jest mezczyzna, a kobiete definiuje sie jako odchylenie od normy (mezczyzny). ",,,1,0
21955937,More Than Two: A Practical Guide to Ethical Polyamory,Franklin Veaux,"Veaux, Franklin","Eve Rickert, Tatiana Gill, Janet W. Hardy","=""0991399706""","=""9780991399703""",0,4.26,Thorntree Press,Paperback,480,2014,2014,,2019/11/15,to-read,to-read (#639),to-read,,,,0,0
25893709,My Name Is Lucy Barton,Elizabeth Strout,"Strout, Elizabeth",,"=""1400067693""","=""9781400067695""",0,3.57,Random House,Hardcover,193,2016,2016,,2019/11/12,to-read,to-read (#638),to-read,,,,0,0
32080126,Anything Is Possible,Elizabeth Strout,"Strout, Elizabeth",,"=""0812989406""","=""9780812989403""",0,3.78,Random House,Hardcover,254,2017,2017,,2019/11/12,to-read,to-read (#637),to-read,,,,0,0
15769226,Kup kochance męża kwiaty,Katarzyna Miller,"Miller, Katarzyna",,"=""8363014125""","=""9788363014124""",3,3.82,Zwierciadło,Hardcover,240,2011,2011,2019/10/05,2019/08/30,"woblink, owned, 2019","woblink (#138), owned (#274), 2019 (#45)",read,,,,1,0
17342729,Filozofia Kaizen. Jak mały krok może zmienić Twoje życie,Robert Maurer,"Maurer, Robert",Cezar Matkowski,"=""""","=""9788324666720""",0,4.00,One Press,ebook,168,2007,2009,,2019/11/08,"to-read, owned, ebookpoint","to-read (#636), owned (#300), ebookpoint (#12)",to-read,,,,0,0
16146766,Duch w sieci. Autobiografia największego hakera wszechczasów,Kevin D. Mitnick,"Mitnick, Kevin D.","William L. Simon, Steve Wozniak","=""""","=""9788376420561""",0,3.94,Pascal,Paperback,672,2012,2011,,2019/11/08,"to-read, owned, ebookpoint","to-read (#635), owned (#299), ebookpoint (#11)",to-read,,,,0,0
13020367,Code: The Hidden Language of Computer Hardware and Software,Charles Petzold,"Petzold, Charles",,"=""""","=""""",0,4.39,,Kindle Edition,400,,1999,,2019/11/05,to-read,to-read (#634),to-read,,,,0,0
17223847,"Anatomia miłości: Historia naturalna monogamii, cudzołóstwa i rozwodu",Helen Fisher,"Fisher, Helen",,"=""""","=""""",0,3.89,,,,,1992,,2019/11/03,to-read,to-read (#632),to-read,,,,0,0
4444509,Gender,Harriet Bradley,"Bradley, Harriet",,"=""0745623778""","=""9780745623771""",0,3.47,Polity Press,Paperback,224,2007,1998,,2019/11/02,to-read,to-read (#631),to-read,,,,0,0
5111318,Gottland,Mariusz Szczygieł,"Szczygieł, Mariusz",,"=""8389755629""","=""""",4,4.31,Czarne,Paperback,232,2008,2006,2019/11/02,2019/10/06,"owned, woblink, 2019","owned (#290), woblink (#145), 2019 (#42)",read,,,,1,0
42611483,Escaping the Build Trap: How Effective Product Management Creates Real Value,Melissa Perri,"Perri, Melissa",,"=""""","=""""",0,4.33,O'Reilly Media,Kindle Edition,200,2018,2018,,2019/11/01,to-read,to-read (#629),to-read,,,,0,0
35249663,Inspired: How to Create Tech Products Customers Love,Marty Cagan,"Cagan, Marty",,"=""1119387507""","=""9781119387503""",0,4.25,Wiley,Hardcover,349,2017,2008,,2019/11/01,to-read,to-read (#628),to-read,,,,0,0
665852,Man's Search for Himself,Rollo May,"May, Rollo",,"=""0285621378""","=""9780285621374""",0,4.22,Souvenir Press Ltd ,Paperback,284,1982,1953,,2019/11/01,to-read,to-read (#627),to-read,,,,0,0
81975,Aikido in Everyday Life: Giving in to Get Your Way,Terry  Dobson,"Dobson, Terry",Victor Miller,"=""1556431511""","=""9781556431517""",0,3.85,Blue Snake Books,Paperback,280,1994,1993,,2019/10/27,to-read,to-read (#626),to-read,,,,0,0
32191737,Grunt: The Curious Science of Humans at War,Mary Roach,"Roach, Mary",,"=""0393354377""","=""9780393354379""",0,3.93,W.W. Norton & Company,Paperback,288,2017,2016,,2019/10/26,to-read,to-read (#625),to-read,,,,0,0
14990,Spook: Science Tackles the Afterlife,Mary Roach,"Roach, Mary",,"=""0393329127""","=""9780393329124""",0,3.59,W.W. Norton & Company (NYC),Paperback,311,2006,2005,,2019/10/26,to-read,to-read (#624),to-read,,,,0,0
18377999,Gulp: Adventures on the Alimentary Canal,Mary Roach,"Roach, Mary",,"=""0393348741""","=""9780393348743""",0,3.93,W. W. Norton  Company,Paperback,348,2014,2013,,2019/10/26,to-read,to-read (#623),to-read,,,,0,0
9542311,Packing for Mars: The Curious Science of Life in the Void,Mary Roach,"Roach, Mary",,"=""0393339912""","=""9780393339918""",0,3.95,W. W. Norton & Company,Paperback,334,2011,2010,,2019/10/26,to-read,to-read (#622),to-read,,,,0,0
5981308,Bonk: The Curious Coupling of Science and Sex,Mary Roach,"Roach, Mary",,"=""0393334791""","=""9780393334791""",0,3.85,W. W. Norton & Company,Paperback,303,2009,2008,,2019/10/26,to-read,to-read (#621),to-read,,,,0,0
32145,Stiff: The Curious Lives of Human Cadavers,Mary Roach,"Roach, Mary",,"=""0393324826""","=""9780393324822""",0,4.06,W. W. Norton  Company,Paperback,303,2004,2003,,2019/10/26,to-read,to-read (#620),to-read,,,,0,0
17895842,Returning to Reims,Didier Eribon,"Eribon, Didier","George Chauncey, Michael Lucey","=""1584351233""","=""9781584351238""",0,4.26,Semiotext(e),Paperback,255,2013,2009,,2019/10/22,to-read,to-read (#613),to-read,,,,0,0
36190580,"Panikattacken und andere Angststörungen loswerden: Wie die Hirnforschung hilft, Angst und Panik für immer zu besiegen",Klaus Bernhardt,"Bernhardt, Klaus",,"=""""","=""""",4,3.77,Ariston,Kindle Edition,209,2017,2017,2019/10/21,2019/10/10,"owned, woblink, 2019","owned (#294), woblink (#149), 2019 (#39)",read,,,,2,0
42414413,Nie ma,Mariusz Szczygieł,"Szczygieł, Mariusz",,"=""8365970317""","=""9788365970312""",3,4.03,Dowody na Istnienie,Paperback,336,2018,2018,2019/10/20,2019/10/06,"owned, woblink, 2019","owned (#291), woblink (#146), 2019 (#38)",read,,,,1,0
35216254,Nastroje. Jak nauczyć się pogody ducha,Christophe André,"André, Christophe",Krystyna Arustowicz,"=""""","=""9788380157002""",0,4.27,Czarna Owca,Paperback,,2017,2009,,2019/10/10,"to-read, owned, woblink","to-read (#609), owned (#293), woblink (#148)",to-read,,,,0,0
25161161,Mit urody,Naomi Wolf,"Wolf, Naomi",Elżbieta Smoleńska,"=""""","=""9788375543841""",0,3.91,Czarna Owca,Paperback,384,2014,1990,,2018/12/12,"to-read, owned, woblink","to-read (#385), owned (#292), woblink (#147)",to-read,,,,0,0
16240491,"Podpalacz (Jakub Mortka, #1)",Wojciech Chmielarz,"Chmielarz, Wojciech",,"=""837536469X""","=""9788375364699""",3,3.73,Czarne,Paperback,360,2012,2012,2019/10/04,2019/09/06,"owned, woblink, 2019","owned (#277), woblink (#141), 2019 (#37)",read,,,,1,0
40141991,Lean Vs Agile Vs Design Thinking: What You Really Need to Know to Build High-Performing Digital Product Teams,Jeff Gothelf,"Gothelf, Jeff",,"=""0999476904""","=""9780999476901""",4,3.73,Sense & Respond Press LLC,ebook,44,2017,,2018/05/25,2018/05/23,"design, papier, recruitee, 2018","design (#5), papier (#6), recruitee (#1), 2018 (#47)",read,,,,1,0
44415064,Pestki,Anna Ciarkowska,"Ciarkowska, Anna",,"=""8375155705""","=""9788375155709""",5,4.15,Otwarte,Hardcover,232,2019,2019,2019/09/08,2019/06/20,"owned, woblink, 2019","owned (#257), woblink (#135), 2019 (#35)",read,"Ta ksiazka boli. Boli, bo jest o tym, jak bardzo mozemy byc samotni wsrod ludzi, ktorzy nas nie sluchaja, nie rozumieja i odmawiaja nam prawa do przezywania tego, co czujemy, neguja te stany, dla ktorych jestesmy “zbyt” i “za bardzo”, ktorzy wpedzaja nas w poczucie winy dbaniem o pozory. <br/><br/>Tytuly rozdzialow skladaja sie w checkliste zdan, ktore slyszysz przez cale zycie - ile z nich odhaczysz?",,,1,0
126584,Mindhunter: Inside the FBI's Elite Serial Crime Unit,John E. Douglas,"Douglas, John E.",Mark Olshaker,"=""0671528904""","=""9780671528904""",3,4.08,Pocket Books,Paperback,397,1996,1995,2019/09/22,2019/09/11,"woblink, owned, 2019","woblink (#142), owned (#279), 2019 (#34)",read,,,,1,0
16008348,Kobieta - geografia intymna,Natalie Angier,"Angier, Natalie",Barbara Kopeć-Umiastowska,"=""8373377018""","=""9788373377011""",0,4.14,Prószyński i S-ka,Paperback,448,2010,1999,,2019/09/19,to-read,to-read (#599),to-read,,,,0,0
1084476,Male Practice: How Doctors Manipulate Women,Robert S. Mendelsohn,"Mendelsohn, Robert S.",,"=""0809257211""","=""9780809257218""",0,4.28,Contemporary Books,Paperback,,1982,1981,,2019/09/19,to-read,to-read (#598),to-read,,,,0,0
23237460,"I Heart Logs: Event Data, Stream Processing, and Data Integration",Jay Kreps,"Kreps, Jay",,"=""1491909382""","=""9781491909386""",0,3.85,O'Reilly Media,Paperback,60,2014,2014,,2019/09/19,to-read,to-read (#597),to-read,,,,0,0
40967156,A Walkthrough for the Toy Robot,Ryan Bigg,"Bigg, Ryan",,"=""""","=""""",0,4.00,,ebook,224,2018,,,2019/09/11,"leanpub, owned, to-read","leanpub (#4), owned (#278), to-read (#595)",to-read,,,,0,0
45027848,"Mental Models: 30 Thinking Tools that Separate the Average From the Exceptional. Improved Decision-Making, Logical Analysis, and Problem-Solving.",Peter Hollins,"Hollins, Peter",,"=""""","=""""",0,3.99,PH Learning Inc.,Kindle Edition,257,2019,2019,,2019/09/06,to-read,to-read (#594),to-read,,,,0,0
38212110,"Technically Wrong: Sexist Apps, Biased Algorithms, and Other Threats of Toxic Tech",Sara Wachter-Boettcher,"Wachter-Boettcher, Sara",,"=""0393356043""","=""9780393356045""",4,4.10,W. W. Norton  Company,Paperback,232,2018,2017,2019/09/05,2019/01/21,"amazon, owned, 2019","amazon (#27), owned (#273), 2019 (#32)",read,,,,1,0
28178410,"Wampir (Detektyw Dawid Wolski, #1)",Wojciech Chmielarz,"Chmielarz, Wojciech",,"=""""","=""9788380492097""",0,3.42,Czarne,ebook,328,2015,2015,,2019/09/06,to-read,to-read (#591),to-read,,,,0,0
35108526,Rekin i baran. Życie w cieniu islandzkich wulkanów,Marta Biernat,"Biernat, Marta",Adam Biernat,"=""8379766709""","=""9788379766703""",1,2.75,Wydawnictwo Poznańskie,Hardcover,319,2017,2017,,2019/09/03,,,read,Ta ksiazka to plagiat https://www.goodreads.com/book/show/22605471-the-little-book-of-the-icelanders-in-the-old-days<br/><br/>https://www.granice.pl/news/rekin-i-baran-plagiat/8646,,,1,0
22605471,The Little Book of the Icelanders in the Old Days,Alda Sigmundsdóttir,"Sigmundsdóttir, Alda",,"=""""","=""9789935917799""",0,4.12,Enska textasmidjan,Paperback,144,2014,2014,,2019/09/02,to-read,to-read (#590),to-read,,,,0,0
29420123,Design for Real Life,Eric A. Meyer,"Meyer, Eric A.",Sara Wachter-Boettcher,"=""1937557405""","=""9781937557409""",0,4.33,A Book Apart,Paperback,132,2016,2016,,2019/09/01,to-read,to-read (#587),to-read,,,,0,0
40236886,Siła niedoskonałości.Dlaczego perfekcyjnie nie zawsze oznacza najlepiej,Malwina Huńczak,"Huńczak, Malwina",,"=""""","=""9788365884510""",0,4.00,Edgard,Paperback,240,2018,,,2019/05/17,"to-read, woblink, owned","to-read (#515), woblink (#139), owned (#275)",to-read,,,,0,0
15843166,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,Jen Sincero,"Sincero, Jen",,"=""0762447699""","=""9780762447695""",0,3.95,Running Press Adult,Paperback,254,2013,2013,,2019/08/30,to-read,to-read (#586),to-read,,,,0,0
46123579,"Dwunaste: Nie myśl, że uciekniesz",Filip Springer,"Springer, Filip",,"=""8380498917""","=""9788380498914""",4,3.56,Czarne,Hardcover,264,2019,2019,2019/08/27,2019/08/21,"owned, woblink, 2019","owned (#269), woblink (#136), 2019 (#31)",read,,,,1,0
17182126,"Steelheart (The Reckoners, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0385743564""","=""9780385743563""",0,4.14,Delacorte Press,Hardcover,386,2013,2013,,2019/08/25,"to-read, science-fiction-fantasy","to-read (#582), science-fiction-fantasy (#6)",to-read,,,,0,0
33080122,"The Calculating Stars (Lady Astronaut Universe, #1)",Mary Robinette Kowal,"Kowal, Mary Robinette",,"=""""","=""""",0,3.97,Tor Books,Paperback,431,2018,2018,,2019/08/25,"to-read, science-fiction-fantasy","to-read (#581), science-fiction-fantasy (#5)",to-read,,,,0,0
68428,"The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""9780765311788""",0,4.47,Tor Books,Hardcover,541,2006,2006,,2019/04/22,"to-read, polecajki-z-fejsa, science-fiction-fantasy","to-read (#482), polecajki-z-fejsa (#24), science-fiction-fantasy (#3)",to-read,,,,0,0
22816087,Seveneves,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",0,4.00,William Morrow,Kindle Edition,872,2015,2015,,2019/08/25,"to-read, science-fiction-fantasy","to-read (#579), science-fiction-fantasy (#2)",to-read,,,,0,0
7975415,Hull Zero Three,Greg Bear,"Bear, Greg",,"=""0316072818""","=""9780316072816""",0,3.38,Orbit,Hardcover,307,2010,2010,,2019/08/25,"to-read, science-fiction-fantasy","to-read (#580), science-fiction-fantasy (#1)",to-read,,,,0,0
25700760,"Bez cukru, proszę",Katarzyna Miller,"Miller, Katarzyna",Danuta Kondratowicz,"=""8324026983""","=""9788324026982""",0,4.00,Społeczny Instytut Wydawniczy Znak,Paperback,384,2015,2015,,2019/08/25,to-read,to-read (#578),to-read,,,,0,0
2630186,Manner Lassen Lieben: Die Sucht Nach der Frau,Wilfried Wieck,"Wieck, Wilfried",,"=""3783108802""","=""9783783108804""",0,3.08,,Unknown Binding,206,,,,2019/08/08,"to-read, owned, papier","to-read (#573), owned (#272), papier (#21)",to-read,,,,0,0
46143775,Tęsknota silnej kobiety za silnym mężczyzną,Maja Storch,"Storch, Maja",Robert Reszke,"=""""","=""9788388141102""",5,3.87,Wydawnictwo Szafa,Paperback,158,2010,2000,2019/08/25,2019/08/08,"growth-other-selfhelp, owned, woblink, 2019","growth-other-selfhelp (#25), owned (#270), woblink (#137), 2019 (#30)",read,,,,1,0
27968891,Site Reliability Engineering: How Google Runs Production Systems,Betsy Beyer,"Beyer, Betsy","Chris     Jones, Jennifer Petoff, Niall Richard Murphy","=""149192912X""","=""9781491929124""",0,4.22,O'Reilly Media,Paperback,552,2016,2016,,2019/08/20,to-read,to-read (#577),to-read,,,,0,0
41134075,Życie jest fajne,Katarzyna Miller,"Miller, Katarzyna",Małgorzata Szcześniak,"=""8381320356""","=""9788381320351""",3,3.35,Zwierciadło,Paperback,224,2018,2018,2019/08/10,2019/06/20,"owned, woblink, 2019","owned (#255), woblink (#133), 2019 (#27)",read,,,,1,0
